NAME,the_geom,ADDRESS1,ADDRESS2,CITY,ZIP,long,lat
Medialia Corp,POINT (-73.99314536312515 40.755599322852156),335 W 38th St,,Manhattan,10018,-73.99314536,40.75559932
Mehu Gallery,POINT (-73.96368099052644 40.79479917677156),21 W 100th St,,Manhattan,10025,-73.96368099,40.79479918
Meisel Louis K Gallery,POINT (-74.0004792798924 40.72569433519086),141 Prince St,,Manhattan,10012,-74.00047928,40.72569434
Meisel Susan P Decorative Arts,POINT (-74.00042049442699 40.725768874154355),141 Prince St,,Manhattan,10012,-74.00042049,40.72576887
Merrin Gallery,POINT (-73.97468953401778 40.76275397100442),724 5th Ave,,Manhattan,10019,-73.97468953,40.76275397
Merton Simpson Gallery Inc,POINT (-73.98965865906193 40.74544740199807),38 W 28th St,Fl 5,Manhattan,10001,-73.98965866,40.7454474
Messineo Atr Projects,POINT (-73.99393229114348 40.748599606534086),227 West 29th Street,4th Floor (#111),Manhattan,10001,-73.99393229,40.74859961
Metro Art,POINT (-73.87450325388727 40.71335895928153),7823 Metropolitan Ave,,Middle Village,11379,-73.87450325,40.71335896
Metro Art and Frame,POINT (-73.91115650639766 40.886049537256284),585 W 235th St,,Bronx,10463,-73.91115651,40.88604954
Metro Pictures,POINT (-74.00459372674845 40.74895493162205),519 W 24th St,,Manhattan,10011,-74.00459373,40.74895493
Miakey Art Gallery,POINT (-74.00855557930753 40.64025482225344),5402 7th Ave,,Brooklyn,11220,-74.00855558,40.64025482
Michael Werner Gallery,POINT (-73.9642620856143 40.77524709148462),4 E. 77th St.,,Manhattan,10021,-73.96426209,40.77524709
Michail- Lombardo Gallery,POINT (-73.96654242387 40.76984145571714),829 Madison Ave,,Manhattan,10021,-73.96654242,40.76984146
Michel Soskine Inc,POINT (-73.96069063723024 40.77611497745193),900 Park Ave,,Manhattan,10021,-73.96069064,40.77611498
Michelle Rosenfeld Gallery,POINT (-73.96278905057954 40.776259691570026),16 E 79th St,,Manhattan,10021,-73.96278905,40.77625969
Miele Frank J Gallery,POINT (-73.96106461848258 40.77816985290121),1086 Madison Ave,,Manhattan,10028,-73.96106462,40.77816985
Miller Geisler Gallery Llc,POINT (-74.00402625964297 40.74952854550345),511 W 25th St,,Manhattan,10001,-74.00402626,40.74952855
Miller Laurence Gallery Inc,POINT (-73.97553261570835 40.76323164644723),20 W 57th St,Lbby,Manhattan,10019,-73.97553262,40.76323165
Mimi Ferzt Inc,POINT (-74.00074603486665 40.72369074954108),81 Greene St,,Manhattan,10012,-74.00074603,40.72369075
Minetta Brook Inc,POINT (-74.00901737699937 40.71949070424967),105 Hudson St,,Manhattan,10001,-74.00901738,40.7194907
Mip Art Realty Inc,POINT (-74.00028349944168 40.72296987769243),83 Mercer St,Fl 5,Manhattan,10012,-74.0002835,40.72296988
Mitchell Algus Gallery,POINT (-74.0037861385374 40.7495397514391),511 W 25th St,,Manhattan,10001,-74.00378614,40.74953975
Mitchell-Innes & Nash,POINT (-73.9625796104965 40.77599315332581),1018 Madison Ave,,Manhattan,10021,-73.96257961,40.77599315
Mixed Greens Gallery,POINT (-74.00387840196353 40.75030912806995),531 W 26th St,,Manhattan,10001,-74.0038784,40.75030913
Mobile Concept Inc,POINT (-73.83095586656464 40.76192417138188),3655 Main St,,Flushing,11354,-73.83095587,40.76192417
Modern Art & Framing,POINT (-73.98032204078434 40.76455537136017),877 7th Ave,,Manhattan,10019,-73.98032204,40.76455537
Moeller Achim Fine Art Ltd,POINT (-73.96863603499325 40.76627436625894),36 E 64th St,,Manhattan,10065,-73.96863603,40.76627437
Momenta Art Gallery,POINT (-73.96295355070409 40.71150041862991),359 Bedford Ave,,Brooklyn,11211,-73.96295355,40.71150042
Monalisa Art Gallery,POINT (-73.9466513812263 40.780108749470884),1758 1st Ave,,Manhattan,10128,-73.94665138,40.78010875
Montserrat Gallery Inc,POINT (-73.99692951565866 40.72471669537883),584 Broadway,,Manhattan,10012,-73.99692952,40.7247167
Mooney Robert J Arts Management,POINT (-73.99361475424345 40.68908922127575),174 Pacific St,,Brooklyn,11201,-73.99361475,40.68908922
Morales David,POINT (-73.99280897511609 40.755395881808944),325 W 38th St,Lbby,Manhattan,10018,-73.99280898,40.75539588
Morgan Art Consulting,POINT (-73.98578003114238 40.74025449638514),303 Park Avenue South,#1204,Manhattan,10010,-73.98578003,40.7402545
Morning Star Gallery Ltd,POINT (-73.85783325965976 40.729925290435816),9809 64th Rd,,Rego Park,11374,-73.85783326,40.72992529
Naegele Amyas Bases & African Art,POINT (-73.99433591239288 40.75448640349798),347 W 36th St,,Manhattan,10018,-73.99433591,40.7544864
Naiman Lee Fine Art,POINT (-73.96767394746206 40.78834441532084),300 Central Park W,,Manhattan,10024,-73.96767395,40.78834442
Nancy Hoffman Gallery Inc,POINT (-74.00102410365224 40.72518023281353),429 W Broadway,,Manhattan,10012,-74.0010241,40.72518023
Nancy Margolis Gallery Inc,POINT (-74.00418364531838 40.74964655751219),523 W 25th Street,,Manhattan,10001,-74.00418365,40.74964656
Natalie Karg Ltd,POINT (-73.99266562686707 40.75533810535789),325 W 38th St,,Manhattan,10018,-73.99266563,40.75533811
Nathaniel Moore Llc,POINT (-74.0088638253243 40.72031106253412),121 Hudson St,,Manhattan,10013,-74.00886383,40.72031106
Navarra Enrico,POINT (-73.97200032411818 40.762503483162966),41 E 57th St,,Manhattan,10022,-73.97200032,40.76250348
Neal Meltzer Fine Arts,POINT (-73.97241955373046 40.76294039373367),600 Madison Ave,,Manhattan,10022,-73.97241955,40.76294039
Neikrug Marjorie Appraisals,POINT (-73.96625979341016 40.76536881897661),136 E 64th St,,Manhattan,10021,-73.96625979,40.76536882
Neuhoff Gallery Inc,POINT (-73.97205775096393 40.7624328993632),41 E 57th St,,Manhattan,10022,-73.97205775,40.7624329
New Dorp Village Antiques Ltd,POINT (-74.11581755294395 40.62843292760055),517 Broadway,,Staten Island,10310,-74.11581755,40.62843293
New York Art Expo Inc,POINT (-74.00960786131157 40.70500032253853),3 Hanover Sq,,Manhattan,10004,-74.00960786,40.70500032
New York Art Gallery,POINT (-73.94975339732595 40.775828416993),1626 1st Ave,,Manhattan,10028,-73.9497534,40.77582842
New York Gallery Tours,POINT (-74.00394434300469 40.734595236627335),82 Charles St,,Manhattan,10014,-74.00394434,40.73459524
Nexus Gallery Inc,POINT (-73.9839451177135 40.730424943714404),345 E 12th St,,Manhattan,10003,-73.98394512,40.73042494
Nohra Haime Gallery,POINT (-73.97210420051013 40.76237001579118),41 East 57th Street,,Manhattan,10022,-73.9721042,40.76237002
Nolan Eckman Gallery,POINT (-73.99773989620407 40.72397828849557),560 Broadway,,Manhattan,10012,-73.9977399,40.72397829
Northstar Research Associates Inc,POINT (-73.97484365850636 40.78956298783739),215 W 88th St,Apt 8D,Manhattan,10024,-73.97484366,40.78956299
Nyabinghi Africian Gift Shop,POINT (-74.00815285200781 40.715235074421756),111 Chambers St,,Manhattan,10007,-74.00815285,40.71523507
O J Art Gallery,POINT (-73.99829009763708 40.73488846804124),446 Ave of the Americas,,Manhattan,10011,-73.9982901,40.73488847
O.K. Harris Gallery,POINT (-74.00207055583819 40.723688621646204),383 W. Broadway,,Manhattan,10012,-74.00207056,40.72368862
Object-Image,POINT (-73.97789833482246 40.67984870697147),91 5th Ave,,Brooklyn,11217,-73.97789833,40.67984871
Oditi Inc,POINT (-73.95084961193534 40.786364822127446),1500 Lexington Ave,,Manhattan,10029,-73.95084961,40.78636482
Odyssia Gallery,POINT (-73.96269813635554 40.7618747512849),305 E 61st St,,Manhattan,10021,-73.96269814,40.76187475
Old Print Shop Inc,POINT (-73.98194844064098 40.74367322071215),150 Lexington Ave,,Manhattan,10016,-73.98194844,40.74367322
Omniguard Art Guarantee,POINT (-74.0114722358904 40.708938811665874),115 Broadway,,Manhattan,10006,-74.01147224,40.70893881
One Twenty Eight,POINT (-73.9869130305955 40.719806519486134),128 Rivington St,,Manhattan,10002,-73.98691303,40.71980652
Opera Gallery,POINT (-73.99994843596657 40.72381493757711),115 Spring St,,Manhattan,10012,-73.99994844,40.72381494
